activity_id;title;standard_id;gender_id;difficulty_level_id;activity_game_type_id;priority_id;act_category_id;parent_desc;child_desc;purpose_outcome;act_frequency_id;points;is_foundational;min_time_minutes;max_time_minutes;is_safety_risk;is_festival;festival_id;is_discrematory;is_external_dependency;is_parent_supervision;is_parent_involment;parent_involment_level_id;is_screen_time;screen_time_category_id;is_negative_effects;is_free;is_archived;created_by;updated_by;created_date;updated_date;revision
492;Drama Club 2;7;1;2;2;2;3;Start a drama club.;Practice acting and stage performances.;Enhances communication skills, creativity, and self-expression.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 10:00:00;;0
493;Nature Club 2;7;1;2;2;3;3;Start a nature club.;Explore and learn about the natural world through outdoor activities.;Promotes environmental awareness, curiosity, and appreciation for nature.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 11:00:00;;0
494;Coding Club 2;7;1;2;1;3;3;Start a coding club.;Learn and practice coding skills through projects and challenges.;Enhances problem-solving abilities, logical thinking, and creativity.;3;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 12:00:00;;0
495;Cooking Club 2;7;1;2;2;2;3;Start a cooking club.;Learn and practice cooking skills through recipes and experiments.;Enhances culinary skills, teamwork, and creativity in the kitchen.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 13:00:00;;0
496;Debate Club 2;7;1;2;3;3;3;Start a debate club.;Discuss and debate various topics.;Develops critical thinking, public speaking, and research skills.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 14:00:00;;0
497;Science Fair 2;7;1;2;1;3;3;Organize a science fair.;Prepare and present science projects.;Encourages scientific inquiry, experimentation, and presentation skills.;3;90;t;45;90;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 15:00:00;;0
498;Creative Writing Club 2;7;1;2;3;3;3;Start a creative writing club.;Write and share creative stories and poems.;Fosters imagination, literacy, and self-expression through writing.;4;75;t;60;120;f;t;6;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 16:00:00;;0
499;Astronomy Club 2;7;3;2;1;3;3;Start an astronomy club.;Explore the universe through telescopes and stargazing.;Promotes scientific curiosity, astronomy knowledge, and appreciation for the cosmos.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 19:00:00;;0
500;Chess Club 2;7;3;2;1;3;3;Start a chess club.;Learn and play chess.;Enhances strategic thinking, problem-solving, and concentration.;4;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 20:00:00;;0
501;Music Club 2;7;3;2;2;3;3;Start a music club.;Learn and play musical instruments.;Develops musical skills, creativity, and teamwork.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 21:00:00;;0
502;Book Club 2;7;3;2;3;3;3;Start a book club.;Read and discuss books together.;Fosters literacy, critical thinking, and communication skills.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 22:00:00;;0
503;Dance Club 2;7;3;2;2;3;3;Start a dance club.;Learn and practice dance routines.;Promotes physical fitness, coordination, and creativity.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 23:00:00;;0
504;Soccer Club 2;7;3;2;2;3;3;Start a soccer club.;Practice soccer skills and play matches.;Enhances physical fitness, teamwork, and sportsmanship.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 23:00:00;;0
505;Yoga Club 2;7;3;2;3;3;3;Start a yoga club.;Practice yoga poses and breathing exercises.;Promotes physical and mental well-being, relaxation, and stress relief.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 01:00:00;;0
506;Swimming Club 2;7;3;2;2;3;3;Start a swimming club.;Learn and practice swimming techniques.;Enhances water safety skills, physical fitness, and confidence in the water.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 02:00:00;;0
507;Coding Competition 2;7;3;2;1;3;3;Participate in a coding competition.;Solve coding challenges individually and in teams.;Enhances problem-solving abilities, coding skills, and teamwork.;3;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 03:00:00;;0
508;Art Therapy 2;7;3;2;3;3;3;Organize an art therapy session.;Express emotions and thoughts through art.;Promotes emotional expression, stress relief, and self-discovery.;4;90;t;45;90;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 04:00:00;;0
509;Nature Photography Club 2;7;3;2;3;3;3;Start a nature photography club.;Capture images of nature and wildlife.;Encourages appreciation for nature, photography skills, and creativity.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 05:00:00;;0
510;Mindfulness Meditation Club 2;7;3;2;3;3;3;Start a mindfulness meditation club.;Practice mindfulness and meditation techniques.;Promotes mental well-being, stress reduction, and self-awareness.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 06:00:00;;0
511;Adventure Club 2;7;3;2;2;3;3;Start an adventure club.;Organize outdoor adventures like hiking, camping, and rock climbing.;Promotes physical fitness, resilience, and teamwork in challenging environments.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 07:00:00;;0
512;DIY Crafts Club 2;7;3;2;2;3;3;Start a DIY crafts club.;Create various crafts and DIY projects.;Fosters creativity, fine motor skills, and problem-solving.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 08:00:00;;0
513;Science Experiment 4;7;1;2;1;3;3;Conduct a science experiment.;Perform hands-on experiments and observe results.;Promotes scientific inquiry, critical thinking, and curiosity.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 11:00:00;;0
514;Math Puzzles 4;7;1;2;1;3;3;Solve math puzzles.;Work on math problems requiring logical thinking.;Enhances mathematical thinking, problem-solving, and critical reasoning.;4;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 12:00:00;;0
515;Storytelling 4;7;1;2;3;3;3;Practice storytelling.;Tell stories individually or in groups.;Develops language skills, creativity, and imagination.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 13:00:00;;0
516;Art and Craft 4;7;1;2;2;3;3;Engage in art and craft activities.;Create various art and craft projects.;Fosters creativity, fine motor skills, and self-expression.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 14:00:00;;0
517;Outdoor Games 4;7;1;2;2;3;3;Play outdoor games.;Engage in physical activities like tag, jump rope, and ball games.;Promotes physical fitness, teamwork, and social skills.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 15:00:00;;0
518;Science Experiment 4;7;1;2;1;3;3;Conduct a science experiment.;Perform hands-on experiments and observe results.;Promotes scientific inquiry, critical thinking, and curiosity.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 11:00:00;;0
519;Math Puzzles 4;7;1;2;1;3;3;Solve math puzzles.;Work on math problems requiring logical thinking.;Enhances mathematical thinking, problem-solving, and critical reasoning.;4;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 12:00:00;;0
520;Storytelling 4;7;1;2;3;3;3;Practice storytelling.;Tell stories individually or in groups.;Develops language skills, creativity, and imagination.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 13:00:00;;0
521;Art and Craft 4;7;1;2;2;3;3;Engage in art and craft activities.;Create various art and craft projects.;Fosters creativity, fine motor skills, and self-expression.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 14:00:00;;0
522;Outdoor Games 4;7;1;2;2;3;3;Play outdoor games.;Engage in physical activities like tag, jump rope, and ball games.;Promotes physical fitness, teamwork, and social skills.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 15:00:00;;0
523;Storytelling 4;7;3;3;3;3;3;Practice storytelling.;Tell stories individually or in groups.;Develops language skills, creativity, and imagination.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 13:00:00;;0
524;Art and Craft 4;7;2;2;2;2;2;Engage in art and craft activities.;Create various art and craft projects.;Fosters creativity, fine motor skills, and self-expression.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 14:00:00;;0
525;Outdoor Games 4;7;1;1;1;1;1;Play outdoor games.;Engage in physical activities like tag, jump rope, and ball games.;Promotes physical fitness, teamwork, and social skills.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 15:00:00;;0
526;Science Experiment 4;7;1;1;2;1;1;Conduct a science experiment.;Perform hands-on experiments and observe results.;Promotes scientific inquiry, critical thinking, and curiosity.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 11:00:00;;0
527;Math Puzzles 4;7;2;1;1;1;4;Solve math puzzles.;Work on math problems requiring logical thinking.;Enhances mathematical thinking, problem-solving, and critical reasoning.;4;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 12:00:00;;0
528;Storytelling 4;7;3;2;2;3;4;Practice storytelling.;Tell stories individually or in groups.;Develops language skills, creativity, and imagination.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 13:00:00;;0
529;Art and Craft 4;7;3;2;1;3;4;Engage in art and craft activities.;Create various art and craft projects.;Fosters creativity, fine motor skills, and self-expression.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 14:00:00;;0
530;Outdoor Games 4;7;2;1;1;1;4;Play outdoor games.;Engage in physical activities like tag, jump rope, and ball games.;Promotes physical fitness, teamwork, and social skills.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 15:00:00;;0
531;Music Appreciation 4;7;1;2;3;3;3;Explore music appreciation.;Listen to various genres of music and discuss.;Develops an understanding of music, creativity, and cultural awareness.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 16:00:00;;0
532;Gardening Club 4;7;1;2;2;3;3;Start a gardening club.;Learn about plants, soil, and gardening techniques.;Promotes environmental awareness, responsibility, and appreciation for nature.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 17:00:00;;0
533;Robotics Club 4;7;1;3;2;3;3;Join a robotics club.;Build and program simple robots.;Enhances STEM skills, problem-solving, and teamwork.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 21:00:00;;0
534;Drama Club 4;7;1;2;3;3;3;Participate in a drama club.;Perform plays and skits.;Develops confidence, teamwork, and creative expression.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 22:00:00;;0
535;Photography Club 4;7;1;2;2;3;3;Join a photography club.;Learn basic photography skills and techniques.;Fosters creativity, observation skills, and artistic expression.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 08:00:00;;0
536;Chess Club 4;7;1;3;1;3;3;Join a chess club.;Learn and play chess games.;Enhances strategic thinking, patience, and problem-solving skills.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 09:00:00;;0
537;Environmental Club 4;7;1;2;2;3;3;Join an environmental club.;Participate in activities promoting environmental awareness.;Develops responsibility, teamwork, and environmental stewardship.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 10:00:00;;0
